trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
594,False,"{'a': 0.65, 'e': 0.82870859342645575}",25,0,-146.650751675056,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
595,False,"{'a': 0.65, 'e': 0.82814849883959007}",30,0,-63.145375489893624,"{0: 23, 1: 3, 2: 2, 3: 1, 4: 1}",0
596,False,"{'a': 0.65, 'e': 0.82758757610429456}",25,16,-51.08538348102386,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
597,False,"{'a': 0.65, 'e': 0.82702582578149186}",20,2,-98.49445997028653,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 2}",1
598,False,"{'a': 0.65, 'e': 0.82646324843293228}",20,6,-22.18997382245478,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
599,False,"{'a': 0.65, 'e': 0.82589984462119315}",20,0,-73.8733515946238,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
600,False,"{'a': 0.65, 'e': 0.82533561490967833}",25,0,-139.3083549788895,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
601,False,"{'a': 0.65, 'e': 0.82477055986261727}",30,0,-280.2872482654274,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 5}",0
602,False,"{'a': 0.65, 'e': 0.82420468004506509}",30,0,-84.76452257847856,"{0: 20, 1: 2, 2: 6, 3: 2, 4: 0}",0
603,False,"{'a': 0.65, 'e': 0.82363797602290156}",25,0,-47.74117661796269,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
604,False,"{'a': 0.65, 'e': 0.82307044836283072}",25,0,-98.51472116304326,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
605,False,"{'a': 0.65, 'e': 0.82250209763238002}",25,0,-156.33657736579505,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
606,False,"{'a': 0.65, 'e': 0.82193292439990018}",20,0,-149.49771259739867,"{0: 10, 1: 2, 2: 3, 3: 4, 4: 1}",0
607,False,"{'a': 0.65, 'e': 0.82136292923456455}",30,0,-203.31551284523687,"{0: 16, 1: 3, 2: 6, 3: 2, 4: 3}",0
608,False,"{'a': 0.65, 'e': 0.82079211270636809}",20,0,-128.02029896544178,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
609,False,"{'a': 0.65, 'e': 0.8202204753861273}",20,0,-84.35966472594728,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
610,False,"{'a': 0.65, 'e': 0.81964801784547947}",20,0,-114.16404396108362,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
611,False,"{'a': 0.65, 'e': 0.81907474065688224}",20,0,-115.50638007211678,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
612,False,"{'a': 0.65, 'e': 0.81850064439361248}",20,0,-50.96148323136645,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
613,False,"{'a': 0.65, 'e': 0.81792572962976651}",20,0,-141.48174377604528,"{0: 10, 1: 0, 2: 7, 3: 2, 4: 1}",0
614,False,"{'a': 0.65, 'e': 0.81734999694025912}",25,0,-138.07226203854805,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
615,False,"{'a': 0.65, 'e': 0.81677344690082287}",20,0,-59.58503950631113,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
616,False,"{'a': 0.65, 'e': 0.81619608008800781}",20,0,-78.85032081122661,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
617,False,"{'a': 0.65, 'e': 0.81561789707918064}",20,0,-98.47881797980047,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
618,False,"{'a': 0.65, 'e': 0.81503889845252442}",25,0,-73.9151503252693,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
619,False,"{'a': 0.65, 'e': 0.81445908478703766}",35,0,-134.63085869533623,"{0: 22, 1: 1, 2: 10, 3: 1, 4: 1}",0
620,False,"{'a': 0.65, 'e': 0.81387845666253389}",25,0,2.8282681008913872,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
621,False,"{'a': 0.65, 'e': 0.81329701465964144}",20,0,-48.721445178653234,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",1
622,False,"{'a': 0.65, 'e': 0.81271475935980197}",25,0,-105.39448292600933,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
623,False,"{'a': 0.65, 'e': 0.81213169134527097}",30,0,-104.94173711798896,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 2}",0
624,False,"{'a': 0.65, 'e': 0.81154781119911623}",25,3,-19.962108548454694,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
625,False,"{'a': 0.65, 'e': 0.81096311950521793}",20,0,-70.42042554155627,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
626,False,"{'a': 0.65, 'e': 0.8103776168482677}",20,0,-34.20258182010026,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
627,False,"{'a': 0.65, 'e': 0.80979130381376818}",20,0,-117.72160567770611,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
628,False,"{'a': 0.65, 'e': 0.80920418098803226}",25,0,-50.21682280702663,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
629,False,"{'a': 0.65, 'e': 0.80861624895818285}",20,0,-78.60923704246719,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
630,False,"{'a': 0.65, 'e': 0.80802750831215187}",30,0,-75.47129876413469,"{0: 20, 1: 2, 2: 7, 3: 1, 4: 0}",0
631,False,"{'a': 0.65, 'e': 0.80743795963867993}",25,0,-78.2449737786821,"{0: 15, 1: 1, 2: 9, 3: 0, 4: 0}",0
632,False,"{'a': 0.65, 'e': 0.80684760352731555}",20,5,-27.54543424726889,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
633,False,"{'a': 0.65, 'e': 0.80625644056841494}",25,0,-34.403680213366975,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
634,False,"{'a': 0.65, 'e': 0.80566447135314101}",20,0,-142.57913950632724,"{0: 13, 1: 1, 2: 1, 3: 3, 4: 2}",0
635,False,"{'a': 0.65, 'e': 0.80507169647346277}",25,0,-85.47394532333448,"{0: 15, 1: 3, 2: 5, 3: 2, 4: 0}",0
636,False,"{'a': 0.65, 'e': 0.80447811652215517}",20,0,-121.31397630572535,"{0: 13, 1: 3, 2: 0, 3: 2, 4: 2}",0
637,False,"{'a': 0.65, 'e': 0.80388373209279806}",25,11,-39.98906547977649,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 0}",1
638,False,"{'a': 0.65, 'e': 0.80328854377977588}",35,0,-116.09437775858453,"{0: 21, 1: 5, 2: 8, 3: 0, 4: 1}",0
639,False,"{'a': 0.65, 'e': 0.80269255217827695}",30,0,-174.51990485319752,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
640,False,"{'a': 0.65, 'e': 0.80209575788429266}",25,2,-39.67142264334707,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 0}",1
641,False,"{'a': 0.65, 'e': 0.80149816149461728}",20,0,-67.40899223069341,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
642,False,"{'a': 0.65, 'e': 0.80089976360684723}",20,0,-44.45262975299851,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
643,False,"{'a': 0.65, 'e': 0.80030056481938028}",20,0,-63.82064831780983,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
644,False,"{'a': 0.65, 'e': 0.79970056573141524}",30,0,-198.3907744145388,"{0: 20, 1: 2, 2: 3, 3: 1, 4: 4}",0
645,False,"{'a': 0.65, 'e': 0.79909976694295115}",25,0,-73.78333986084253,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
646,False,"{'a': 0.65, 'e': 0.79849816905478666}",25,0,-141.11388590327658,"{0: 12, 1: 3, 2: 8, 3: 1, 4: 1}",0
647,False,"{'a': 0.65, 'e': 0.79789577266851963}",25,11,-45.78530013727564,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
648,False,"{'a': 0.65, 'e': 0.79729257838654644}",30,0,-85.2318375321547,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",0
649,False,"{'a': 0.65, 'e': 0.79668858681206134}",20,0,-129.7454095554627,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
650,False,"{'a': 0.65, 'e': 0.79608379854905575}",25,6,-42.465188721854055,"{0: 14, 1: 4, 2: 0, 3: 0, 4: 1}",1
651,False,"{'a': 0.65, 'e': 0.79547821420231801}",20,16,8.829336340588762,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.65, 'e': 0.79487183437743236}",25,0,-69.37560846989324,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
653,False,"{'a': 0.65, 'e': 0.79426465968077864}",30,0,-32.59863494894128,"{0: 24, 1: 0, 2: 6, 3: 0, 4: 0}",0
654,False,"{'a': 0.65, 'e': 0.79365669071953127}",25,11,0.03145549632884248,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
655,False,"{'a': 0.65, 'e': 0.79304792810165947}",20,0,-77.4246092360792,"{0: 14, 1: 1, 2: 1, 3: 4, 4: 0}",0
656,False,"{'a': 0.65, 'e': 0.79243837243592552}",20,0,-61.55838183819772,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
657,False,"{'a': 0.65, 'e': 0.79182802433188526}",25,0,-180.78341912652283,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
658,False,"{'a': 0.65, 'e': 0.79121688439988669}",20,0,-79.18433131208378,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
659,False,"{'a': 0.65, 'e': 0.7906049532510695}",25,0,-112.9987009434036,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
660,False,"{'a': 0.65, 'e': 0.78999223149736508}",30,0,-71.57416606687838,"{0: 19, 1: 4, 2: 7, 3: 0, 4: 0}",0
661,False,"{'a': 0.65, 'e': 0.78937871975149498}",25,12,16.265314673338413,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.65, 'e': 0.78876441862697089}",20,11,-17.261331153154607,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
663,False,"{'a': 0.65, 'e': 0.78814932873809385}",25,11,-79.01121627185049,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 2}",1
664,False,"{'a': 0.65, 'e': 0.78753345069995373}",20,0,-108.40745624119782,"{0: 9, 1: 2, 2: 7, 3: 2, 4: 0}",0
665,False,"{'a': 0.65, 'e': 0.78691678512842866}",20,0,-32.55862425012862,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
666,False,"{'a': 0.65, 'e': 0.78629933264018403}",30,0,-137.0554171216437,"{0: 23, 1: 1, 2: 2, 3: 1, 4: 3}",0
667,False,"{'a': 0.65, 'e': 0.78568109385267215}",20,0,-20.046361765862827,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
668,False,"{'a': 0.65, 'e': 0.78506206938413203}",20,0,-72.4657500510153,"{0: 14, 1: 0, 2: 3, 3: 3, 4: 0}",0
669,False,"{'a': 0.65, 'e': 0.78444225985358784}",20,0,-107.71121552677523,"{0: 13, 1: 2, 2: 1, 3: 3, 4: 1}",0
670,False,"{'a': 0.65, 'e': 0.78382166588084923}",25,0,-110.66308853777399,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
671,False,"{'a': 0.65, 'e': 0.7832002880865101}",20,0,-70.1012720629923,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
672,False,"{'a': 0.65, 'e': 0.78257812709194807}",25,0,-81.18373205421804,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
673,False,"{'a': 0.65, 'e': 0.78195518351932414}",30,0,-83.15458513970299,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
674,False,"{'a': 0.65, 'e': 0.78133145799158199}",20,0,-86.2036361308475,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
675,False,"{'a': 0.65, 'e': 0.78070695113244681}",30,0,-91.15956950456138,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
676,False,"{'a': 0.65, 'e': 0.78008166356642561}",30,0,-76.5359314179458,"{0: 20, 1: 2, 2: 7, 3: 1, 4: 0}",0
677,False,"{'a': 0.65, 'e': 0.77945559591880587}",25,0,-77.61857737097431,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
678,False,"{'a': 0.65, 'e': 0.77882874881565523}",30,0,-132.09060697931682,"{0: 17, 1: 4, 2: 6, 3: 2, 4: 1}",0
679,False,"{'a': 0.65, 'e': 0.7782011228838206}",20,0,-38.56162119518105,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
680,False,"{'a': 0.65, 'e': 0.77757271875092793}",30,16,22.94546396617867,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.65, 'e': 0.77694353704538133}",20,0,-27.905052149813606,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
682,False,"{'a': 0.65, 'e': 0.77631357839636239}",25,6,-54.18175887915995,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
683,False,"{'a': 0.65, 'e': 0.77568284343382976}",30,2,-237.30240160305055,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 5}",1
684,False,"{'a': 0.65, 'e': 0.77505133278851834}",20,0,-195.06505785653636,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 4}",0
685,False,"{'a': 0.65, 'e': 0.77441904709193876}",20,0,-141.91998153883236,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
686,False,"{'a': 0.65, 'e': 0.77378598697637657}",20,0,-121.36381128762862,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
687,False,"{'a': 0.65, 'e': 0.77315215307489193}",20,12,-60.087801308193896,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 1}",1
688,False,"{'a': 0.65, 'e': 0.77251754602131861}",25,18,-30.173944081795163,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
689,False,"{'a': 0.65, 'e': 0.77188216645026364}",25,10,-28.59977871383748,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
690,False,"{'a': 0.65, 'e': 0.77124601499710654}",35,0,-112.80984818642207,"{0: 26, 1: 3, 2: 3, 3: 1, 4: 2}",0
691,False,"{'a': 0.65, 'e': 0.77060909229799879}",20,0,-180.56560292012745,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",0
692,False,"{'a': 0.65, 'e': 0.76997139898986289}",30,9,-106.10100322463096,"{0: 10, 1: 6, 2: 3, 3: 1, 4: 1}",1
693,False,"{'a': 0.65, 'e': 0.76933293571039219}",25,0,-139.15799750352235,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
694,False,"{'a': 0.65, 'e': 0.76869370309804985}",20,0,-92.92119128823185,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",1
695,False,"{'a': 0.65, 'e': 0.76805370179206844}",20,13,-9.194039716032702,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
696,False,"{'a': 0.65, 'e': 0.76741293243244935}",20,8,-26.72791292923661,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
697,False,"{'a': 0.65, 'e': 0.76677139565996177}",25,0,-3.967095104036596,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
698,False,"{'a': 0.65, 'e': 0.76612909211614233}",25,13,-3.4136274674723723,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
699,False,"{'a': 0.65, 'e': 0.76548602244329467}",20,0,-17.1571034659745,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
700,False,"{'a': 0.65, 'e': 0.76484218728448838}",20,0,-10.310459366743169,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
701,False,"{'a': 0.65, 'e': 0.76419758728355858}",25,0,-71.74070660108995,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
702,False,"{'a': 0.65, 'e': 0.76355222308510506}",30,0,-165.16988050344906,"{0: 18, 1: 4, 2: 5, 3: 0, 4: 3}",0
703,False,"{'a': 0.65, 'e': 0.76290609533449216}",30,0,-92.19482286237627,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
704,False,"{'a': 0.65, 'e': 0.76225920467784758}",30,0,-36.113188451517615,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 1}",0
705,False,"{'a': 0.65, 'e': 0.76161155176206174}",20,0,-39.66560093107376,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
706,False,"{'a': 0.65, 'e': 0.76096313723478759}",25,0,-52.31417980366083,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
707,False,"{'a': 0.65, 'e': 0.76031396174443966}",20,9,-46.51613625616832,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 1}",1
708,False,"{'a': 0.65, 'e': 0.75966402594019333}",20,0,-69.78316869868637,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
709,False,"{'a': 0.65, 'e': 0.75901333047198438}",20,0,-44.86174698762071,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
710,False,"{'a': 0.65, 'e': 0.75836187599050819}",20,0,-63.63643331293473,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
711,False,"{'a': 0.65, 'e': 0.75770966314721921}",25,4,-110.09582850874938,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 3}",1
712,False,"{'a': 0.65, 'e': 0.75705669259433028}",30,0,-140.81130115973593,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
713,False,"{'a': 0.65, 'e': 0.75640296498481174}",35,0,-183.5521435370579,"{0: 22, 1: 3, 2: 6, 3: 1, 4: 3}",0
714,False,"{'a': 0.65, 'e': 0.75574848097239133}",35,9,-45.632760607356765,"{0: 19, 1: 1, 2: 5, 3: 1, 4: 0}",1
715,False,"{'a': 0.65, 'e': 0.75509324121155286}",25,0,-78.76661010397893,"{0: 15, 1: 1, 2: 9, 3: 0, 4: 0}",0
716,False,"{'a': 0.65, 'e': 0.75443724635753617}",30,0,-136.11778190793754,"{0: 16, 1: 7, 2: 4, 3: 2, 4: 1}",0
717,False,"{'a': 0.65, 'e': 0.75378049706633599}",20,0,28.075358206193325,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
718,False,"{'a': 0.65, 'e': 0.75312299399470151}",20,0,-12.044300943717769,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
719,False,"{'a': 0.65, 'e': 0.75246473780013579}",20,0,-118.27816769541346,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
720,False,"{'a': 0.65, 'e': 0.75180572914089494}",20,0,-133.90894392844254,"{0: 11, 1: 4, 2: 1, 3: 2, 4: 2}",0
721,False,"{'a': 0.65, 'e': 0.75114596867598771}",20,0,-147.28235068432133,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
722,False,"{'a': 0.65, 'e': 0.75048545706517433}",20,0,-58.11705268447825,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
723,False,"{'a': 0.65, 'e': 0.74982419496896646}",20,0,-140.4073791748363,"{0: 9, 1: 3, 2: 4, 3: 3, 4: 1}",0
724,False,"{'a': 0.65, 'e': 0.74916218304862614}",20,7,-31.2304724277627,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
725,False,"{'a': 0.65, 'e': 0.74849942196616515}",20,10,6.518062842554787,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
726,False,"{'a': 0.65, 'e': 0.74783591238434455}",20,0,-49.21936795741477,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
727,False,"{'a': 0.65, 'e': 0.74717165496667393}",25,0,-22.621377833795446,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
728,False,"{'a': 0.65, 'e': 0.74650665037741049}",20,0,-71.44569600970382,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
729,False,"{'a': 0.65, 'e': 0.74584089928155906}",25,0,-92.0983759730112,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
730,False,"{'a': 0.65, 'e': 0.74517440234487042}",20,0,-24.47140243585941,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
731,False,"{'a': 0.65, 'e': 0.74450716023384156}",20,0,-96.77625635534659,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
732,False,"{'a': 0.65, 'e': 0.74383917361571439}",20,0,-1.1549877321457744,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
733,False,"{'a': 0.65, 'e': 0.74317044315847569}",20,0,-97.10127145217186,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
734,False,"{'a': 0.65, 'e': 0.74250096953085576}",20,0,-92.77377540398078,"{0: 14, 1: 2, 2: 0, 3: 3, 4: 1}",0
735,False,"{'a': 0.65, 'e': 0.74183075340232818}",20,5,-88.90339619886936,"{0: 8, 1: 0, 2: 4, 3: 3, 4: 0}",1
736,False,"{'a': 0.65, 'e': 0.74115979544310906}",20,0,-51.81682337874534,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
737,False,"{'a': 0.65, 'e': 0.74048809632415613}",25,0,-110.66248627761723,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
738,False,"{'a': 0.65, 'e': 0.73981565671716865}",20,8,-3.880525416794471,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
739,False,"{'a': 0.65, 'e': 0.73914247729458615}",20,2,1.7401852141559213,"{0: 14, 1: 4, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.65, 'e': 0.73846855872958794}",25,8,-6.889435201539165,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
741,False,"{'a': 0.65, 'e': 0.73779390169609249}",25,0,-137.98545194421567,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
742,False,"{'a': 0.65, 'e': 0.73711850686875691}",20,0,-184.3728189208005,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 3}",0
743,False,"{'a': 0.65, 'e': 0.73644237492297571}",20,0,-44.24691127628362,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
744,False,"{'a': 0.65, 'e': 0.73576550653488115}",35,6,-30.286821356086243,"{0: 24, 1: 0, 2: 4, 3: 1, 4: 0}",1
745,False,"{'a': 0.65, 'e': 0.73508790238134125}",20,0,-122.35982951764605,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
746,False,"{'a': 0.65, 'e': 0.73440956313996031}",30,10,-32.57669014600784,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",1
747,False,"{'a': 0.65, 'e': 0.73373048948907738}",20,0,-137.06094070680498,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
748,False,"{'a': 0.65, 'e': 0.73305068210776614}",25,0,-113.29451056482951,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
749,False,"{'a': 0.65, 'e': 0.73237014167583381}",25,0,-97.46118111047163,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 0}",0
750,False,"{'a': 0.65, 'e': 0.7316888688738209}",20,0,-14.199624746119332,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
751,False,"{'a': 0.65, 'e': 0.73100686438300011}",20,0,-59.0394577094268,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
752,False,"{'a': 0.65, 'e': 0.73032412888537579}",20,0,-133.43435608338126,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
753,False,"{'a': 0.65, 'e': 0.72964066306368347}",30,0,-132.8628747142105,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
754,False,"{'a': 0.65, 'e': 0.72895646760138888}",25,5,-125.57567965499257,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",1
755,False,"{'a': 0.65, 'e': 0.72827154318268739}",25,0,-159.85215648133737,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",0
756,False,"{'a': 0.65, 'e': 0.72758589049250344}",20,10,10.166732366464434,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.65, 'e': 0.72689951021648969}",25,0,-129.519485824303,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
758,False,"{'a': 0.65, 'e': 0.7262124030410263}",35,0,-160.5409028163787,"{0: 24, 1: 2, 2: 6, 3: 0, 4: 3}",0
759,False,"{'a': 0.65, 'e': 0.72552456965322032}",25,0,-41.348156761908086,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
760,False,"{'a': 0.65, 'e': 0.7248360107409052}",20,0,-0.9324849759079485,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
761,False,"{'a': 0.65, 'e': 0.72414672699263971}",30,0,-194.7067691493302,"{0: 19, 1: 1, 2: 5, 3: 2, 4: 3}",0
762,False,"{'a': 0.65, 'e': 0.72345671909770748}",35,0,-56.095935982194355,"{0: 24, 1: 5, 2: 6, 3: 0, 4: 0}",0
763,False,"{'a': 0.65, 'e': 0.72276598774611656}",30,2,-55.64110566347237,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 1}",1
764,False,"{'a': 0.65, 'e': 0.72207453362859819}",20,0,-132.16086589455605,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
765,False,"{'a': 0.65, 'e': 0.72138235743660628}",20,0,-73.89694826931911,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
766,False,"{'a': 0.65, 'e': 0.72068945986231703}",20,0,-107.22154361131528,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
767,False,"{'a': 0.65, 'e': 0.71999584159862795}",20,0,-89.3764187333973,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
768,False,"{'a': 0.65, 'e': 0.71930150333915732}",20,0,-79.26735482461922,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
769,False,"{'a': 0.65, 'e': 0.71860644577824329}",20,8,-48.15766088834597,"{0: 6, 1: 2, 2: 3, 3: 1, 4: 0}",1
770,False,"{'a': 0.65, 'e': 0.71791066961094341}",20,0,-96.98399417988989,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
771,False,"{'a': 0.65, 'e': 0.71721417553303368}",25,0,-37.017253408844915,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
772,False,"{'a': 0.65, 'e': 0.71651696424100808}",35,0,-83.10373821595094,"{0: 26, 1: 2, 2: 5, 3: 1, 4: 1}",0
773,False,"{'a': 0.65, 'e': 0.71581903643207812}",25,0,-106.62413494271804,"{0: 17, 1: 4, 2: 1, 3: 1, 4: 2}",0
774,False,"{'a': 0.65, 'e': 0.71512039280417139}",20,1,-58.33987883227559,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 1}",1
775,False,"{'a': 0.65, 'e': 0.71442103405593127}",20,0,-125.51046297966872,"{0: 11, 1: 1, 2: 4, 3: 3, 4: 1}",0
776,False,"{'a': 0.65, 'e': 0.71372096088671677}",20,0,-6.785122921063837,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
